ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE
10305,42,100,3,4618.32,1,4,10,2004,Trucks and Buses,115,Medium
10314,28,100,12,3403.12,1,4,10,2004,Trucks and Buses,115,Medium
10325,38,100,4,5190.42,1,4,11,2004,Trucks and Buses,115,Medium
10336,23,100,8,3141.57,1,4,11,2004,Trucks and Buses,115,Medium
10350,31,71.4,8,2213.4,1,4,12,2004,Trucks and Buses,115,Small
10359,46,100,2,4896.7,1,4,12,2004,Trucks and Buses,115,Medium
10371,48,56.55,10,2714.4,1,1,1,2005,Trucks and Buses,115,Small
10383,29,100,13,3087.05,1,1,2,2005,Trucks and Buses,115,Medium
10395,46,100,4,5692.96,1,1,3,2005,Trucks and Buses,115,Medium
10412,26,100,3,3460.86,1,2,5,2005,Trucks and Buses,115,Medium
10104,32,53.31,2,1705.92,1,1,1,2003,Trains,58,Small
10117,21,49.21,11,1033.41,1,2,4,2003,Trains,58,Small
10127,46,69.12,4,3179.52,1,2,6,2003,Trains,58,Medium
10142,42,49.79,14,2091.18,1,3,8,2003,Trains,58,Small
10153,31,57.41,13,1779.71,1,3,9,2003,Trains,58,Small
10165,38,66.78,5,2537.64,1,4,10,2003,Trains,58,Small
10176,38,64.44,4,2448.72,1,4,11,2003,Trains,58,Small
10185,20,48.62,15,972.4,1,4,11,2003,Trains,58,Small
10196,46,62.09,7,2856.14,1,4,11,2003,Trains,58,Small
10208,30,65.61,15,1968.3,1,1,1,2004,Trains,58,Small
10220,30,68.54,4,2056.2,1,1,2,2004,Trains,58,Small
10230,43,52.14,2,2242.02,1,1,3,2004,Trains,58,Small
10247,49,63.85,4,3128.65,1,2,5,2004,Trains,58,Medium
10272,43,56.82,4,2443.26,1,3,7,2004,Trains,58,Small
10282,37,66.78,7,2470.86,1,3,8,2004,Trains,58,Small
10292,35,55.07,1,1927.45,1,3,9,2004,Trains,58,Small
10306,34,60.34,15,2051.56,1,4,10,2004,Trains,58,Small
10314,38,61.51,7,2337.38,1,4,10,2004,Trains,58,Small
10325,44,100,7,5932.96,1,4,11,2004,Trains,58,Medium
10337,21,100,6,2296.77,1,4,11,2004,Trains,58,Small
10350,44,100,17,6490.88,1,4,12,2004,Trains,58,Medium
10359,25,64.93,4,1623.25,1,4,12,2004,Trains,58,Small
10372,24,58.58,9,1405.92,1,1,1,2005,Trains,58,Small
10383,38,60.06,10,2282.28,1,1,2,2005,Trains,58,Small
10395,45,100,3,8977.05,1,1,3,2005,Trains,58,Large
10413,51,63.85,4,3256.35,1,2,5,2005,Trains,58,Medium
10108,34,82.99,14,2821.66,1,1,3,2003,Motorcycles,81,Small
10121,44,74.85,1,3293.4,1,2,5,2003,Motorcycles,81,Medium
10135,44,96,15,4224,1,3,7,2003,Motorcycles,81,Medium
10145,38,81.36,2,3091.68,1,3,8,2003,Motorcycles,81,Medium
10159,31,71.6,10,2219.6,1,4,10,2003,Motorcycles,81,Small
10169,48,80.55,10,3866.4,1,4,11,2003,Motorcycles,81,Medium
10180,21,93.56,5,1964.76,1,4,11,2003,Motorcycles,81,Small
10190,40,66.72,2,2668.8,1,4,11,2003,Motorcycles,81,Small
10211,40,80.55,10,3222,1,1,1,2004,Motorcycles,81,Medium
10224,50,77.29,3,3864.5,1,1,2,2004,Motorcycles,81,Medium
10237,20,68.34,3,1366.8,1,2,4,2004,Motorcycles,81,Small
10252,48,72.41,7,3475.68,1,2,5,2004,Motorcycles,81,Medium
10264,47,89.5,5,4206.5,1,2,6,2004,Motorcycles,81,Medium
10276,21,70.78,11,1486.38,1,3,8,2004,Motorcycles,81,Small
10285,39,78.92,2,3077.88,1,3,8,2004,Motorcycles,81,Medium
10299,44,80.55,5,3544.2,1,3,9,2004,Motorcycles,81,Medium
10309,28,88.68,1,2483.04,1,4,10,2004,Motorcycles,81,Small
10319,45,77.29,6,3478.05,1,4,11,2004,Motorcycles,81,Medium
10331,20,100,5,3657.8,1,4,11,2004,Motorcycles,81,Medium
10341,38,100,3,4682.36,1,4,11,2004,Motorcycles,81,Medium
10356,26,100,4,3937.7,1,4,12,2004,Motorcycles,81,Medium
10365,44,100,2,4984.32,1,1,1,2005,Motorcycles,81,Medium
10375,49,100,8,5406.66,1,1,2,2005,Motorcycles,81,Medium
10390,22,100,13,3491.18,1,1,3,2005,Motorcycles,81,Medium
10403,31,68.34,3,2118.54,1,2,4,2005,Motorcycles,81,Small
10105,41,70.67,5,2897.47,1,1,2,2003,Ships,66,Small
10119,25,76.67,14,1916.75,1,2,4,2003,Ships,66,Small
10129,31,60,5,1860,1,2,6,2003,Ships,66,Small
10142,41,64,2,2624,1,3,8,2003,Ships,66,Small
10153,43,64.67,1,2780.81,1,3,9,2003,Ships,66,Small
10167,43,75.34,12,3239.62,0,4,10,2003,Ships,66,Medium
10177,24,76,3,1824,1,4,11,2003,Ships,66,Small
10185,21,54,3,1134,1,4,11,2003,Ships,66,Small
10197,23,64.67,9,1487.41,1,4,11,2003,Ships,66,Small
10208,38,74.67,3,2837.46,1,1,1,2004,Ships,66,Small
10222,31,62.67,15,1942.77,1,1,2,2004,Ships,66,Small
10233,36,70.67,3,2544.12,1,1,3,2004,Ships,66,Small
10248,36,71.34,6,2568.24,0,2,5,2004,Ships,66,Small
10261,34,62,4,2108,1,2,6,2004,Ships,66,Small
10273,21,65.34,7,1372.14,1,3,7,2004,Ships,66,Small
10283,45,78.67,9,3540.15,1,3,8,2004,Ships,66,Medium
10295,26,75.34,4,1958.84,1,3,9,2004,Ships,66,Small
10306,50,54,3,2700,1,4,10,2004,Ships,66,Small
10315,41,62,2,2542,1,4,10,2004,Ships,66,Small
10326,39,60,1,2340,1,4,11,2004,Ships,66,Small
10339,22,100,5,2816.44,1,4,11,2004,Ships,66,Small
10350,46,76.67,11,3526.82,1,4,12,2004,Ships,66,Medium
10373,44,100,14,4627.92,1,1,1,2005,Ships,66,Medium
10385,25,77.34,1,1933.5,1,1,2,2005,Ships,66,Small
10396,39,66.67,1,2600.13,1,1,3,2005,Ships,66,Small
10106,31,100,7,3312.97,1,1,2,2003,Planes,91,Medium
10120,47,82.21,13,3863.87,1,2,4,2003,Planes,91,Medium
10133,24,77.64,8,1863.36,1,2,6,2003,Planes,91,Small
10143,36,100,2,3945.96,1,3,8,2003,Planes,91,Medium
10156,48,100,2,4954.08,1,4,10,2003,Planes,91,Medium
10168,28,98.65,14,2762.2,1,4,10,2003,Planes,91,Small
10199,48,83.12,2,3989.76,1,4,12,2003,Planes,91,Medium
10210,21,78.55,12,1649.55,1,1,1,2004,Planes,91,Small
10223,25,100,14,2534.75,1,1,2,2004,Planes,91,Small
10235,25,100,8,2580.25,1,2,4,2004,Planes,91,Small
10250,31,91.34,9,2831.54,1,2,5,2004,Planes,91,Small
10262,40,84.03,4,3361.2,0,2,6,2004,Planes,91,Medium
10275,32,89.51,14,2864.32,1,3,7,2004,Planes,91,Small
10284,24,83.12,6,1994.88,1,3,8,2004,Planes,91,Small
10296,42,100,2,4296.6,1,3,9,2004,Planes,91,Medium
10308,21,100,12,2224.95,1,4,10,2004,Planes,91,Small
10316,34,82.21,4,2795.14,1,4,11,2004,Planes,91,Small
10328,27,100,8,2762.1,1,4,11,2004,Planes,91,Small
10340,30,88.6,5,2658,1,4,11,2004,Planes,91,Small
10353,39,100,9,5043.87,1,4,12,2004,Planes,91,Medium
10361,20,60.54,4,1210.8,1,4,12,2004,Planes,91,Small
10375,37,81.87,6,3029.19,1,1,2,2005,Planes,91,Medium
10388,46,100,2,10066.6,1,1,3,2005,Planes,91,Large
10398,47,87.69,6,4121.43,1,1,3,2005,Planes,91,Medium
10416,23,91.34,9,2100.82,1,2,5,2005,Planes,91,Small
10105,29,70.15,12,2034.35,1,1,2,2003,Ships,86,Small
10117,38,79.68,6,3027.84,1,2,4,2003,Ships,86,Medium
10128,32,97,3,3104,1,2,6,2003,Ships,86,Medium
10142,43,84.01,9,3612.43,1,3,8,2003,Ships,86,Medium
10153,31,87.48,8,2711.88,1,3,9,2003,Ships,86,Small
10166,29,100,3,3013.97,1,4,10,2003,Ships,86,Medium
10177,31,88.34,10,2738.54,1,4,11,2003,Ships,86,Small
10185,30,94.4,10,2832,1,4,11,2003,Ships,86,Small
10196,50,94.4,2,4720,1,4,11,2003,Ships,86,Medium
10208,40,80.55,10,3222,1,1,1,2004,Ships,86,Medium
10221,23,97,4,2231,1,1,2,2004,Ships,86,Small
10232,26,88.34,7,2296.84,1,1,3,2004,Ships,86,Small
10248,40,100,13,4157.2,0,2,5,2004,Ships,86,Medium
10273,21,100,14,2146.2,1,3,7,2004,Ships,86,Small
10282,43,86.61,2,3724.23,1,3,8,2004,Ships,86,Medium
10293,29,71.89,5,2084.81,1,3,9,2004,Ships,86,Small
10306,38,91.81,10,3488.78,1,4,10,2004,Ships,86,Medium
10314,23,76.22,2,1753.06,1,4,10,2004,Ships,86,Small
10337,36,70.3,9,2530.8,1,4,11,2004,Ships,86,Small
10350,28,100,4,2924.32,1,4,12,2004,Ships,86,Small
10372,44,100,2,4496.8,1,1,1,2005,Ships,86,Medium
10384,49,100,1,6397.44,1,1,2,2005,Ships,86,Medium
10397,32,80.55,5,2577.6,1,1,3,2005,Ships,86,Small
10106,30,100,16,3177.3,1,1,2,2003,Ships,90,Medium
10119,29,94.14,7,2730.06,1,2,4,2003,Ships,90,Small
10131,22,85.99,8,1891.78,1,2,6,2003,Ships,90,Small
10143,26,100,11,2612.48,1,3,8,2003,Ships,90,Small
10155,32,91.43,9,2925.76,1,4,10,2003,Ships,90,Small
10167,29,100,5,2940.02,0,4,10,2003,Ships,90,Small
10178,34,96.86,8,3293.24,1,4,11,2003,Ships,90,Medium
10186,24,99.57,5,2389.68,1,4,11,2003,Ships,90,Small
10197,24,90.52,2,2172.48,1,4,11,2003,Ships,90,Small
10209,33,88.71,4,2927.43,1,1,1,2004,Ships,90,Small
10222,26,100,8,2659.54,1,1,2,2004,Ships,90,Small
10249,40,95.95,4,3838,1,2,5,2004,Ships,90,Medium
10262,44,94.14,13,4142.16,0,2,6,2004,Ships,90,Medium
10274,24,90.52,5,2172.48,1,3,7,2004,Ships,90,Small
10283,20,94.14,2,1882.8,1,3,8,2004,Ships,90,Small
10296,34,100,11,3477.86,1,3,9,2004,Ships,90,Medium
10307,34,97.76,5,3323.84,1,4,10,2004,Ships,90,Medium
10316,45,93.24,13,4195.8,1,4,11,2004,Ships,90,Medium
10328,41,100,9,4156.58,1,4,11,2004,Ships,90,Medium
10339,55,71.25,15,3918.75,1,4,11,2004,Ships,90,Medium
10352,23,100,3,2352.67,1,4,12,2004,Ships,90,Small
10361,24,45.39,14,1089.36,1,4,12,2004,Ships,90,Small
10373,32,84.41,15,2701.12,1,1,1,2005,Ships,90,Small
10398,36,100,7,3910.32,1,1,3,2005,Ships,90,Medium
10400,46,87.8,5,4038.8,1,2,4,2005,Ships,90,Medium
10106,34,100,9,3763.46,1,1,2,2003,Planes,99,Medium
10120,24,100,15,2584.8,1,2,4,2003,Planes,99,Small
10131,40,100,1,4427.6,1,2,6,2003,Planes,99,Medium
10143,26,82.77,4,2152.02,1,3,8,2003,Planes,99,Small
10155,20,100,2,2353.4,1,4,10,2003,Planes,99,Small
10168,31,100,16,3431.39,1,4,10,2003,Planes,99,Medium
10178,22,87.75,1,1930.5,1,4,11,2003,Planes,99,Small
10198,42,100,1,4774.56,1,4,11,2003,Planes,99,Medium
10210,26,99.72,14,2592.72,1,1,1,2004,Planes,99,Small
10222,37,87.75,1,3246.75,1,1,2,2004,Planes,99,Medium
10235,38,88.75,10,3372.5,1,2,4,2004,Planes,99,Medium
10250,35,100,11,3909.15,1,2,5,2004,Planes,99,Medium
10262,33,90.75,6,2994.75,0,2,6,2004,Planes,99,Small
10275,39,100,16,4472.52,1,3,7,2004,Planes,99,Medium
10284,45,100,8,4576.95,1,3,8,2004,Planes,99,Medium
10296,24,100,4,2441.04,1,3,9,2004,Planes,99,Small
10308,35,88.75,14,3106.25,1,4,10,2004,Planes,99,Medium
10316,23,100,6,2706.41,1,4,11,2004,Planes,99,Small
10328,37,100,10,4021.53,1,4,11,2004,Planes,99,Medium
10340,55,87.75,7,4826.25,1,4,11,2004,Planes,99,Medium
10352,49,100,2,4935.28,1,4,12,2004,Planes,99,Medium
10361,26,100,9,2754.7,1,4,12,2004,Planes,99,Small
10375,33,100,1,3856.71,1,1,2,2005,Planes,99,Medium
10398,22,86.76,8,1908.72,1,1,3,2005,Planes,99,Small
10416,22,100,11,2457.18,1,2,5,2005,Planes,99,Small
10105,31,65.77,3,2038.87,1,1,2,2003,Ships,72,Small
10119,38,65.77,12,2499.26,1,2,4,2003,Ships,72,Small
10129,45,85.29,3,3838.05,1,2,6,2003,Ships,72,Medium
10143,31,85.29,16,2643.99,1,3,8,2003,Ships,72,Small
10154,36,64.33,1,2315.88,1,4,10,2003,Ships,72,Small
10167,46,70.11,10,3225.06,0,4,10,2003,Ships,72,Medium
10177,32,76.62,1,2451.84,1,4,11,2003,Ships,72,Small
10185,39,57.82,1,2254.98,1,4,11,2003,Ships,72,Small
10197,50,78.79,7,3939.5,1,4,11,2003,Ships,72,Medium
10208,46,74.45,1,3424.7,1,1,1,2004,Ships,72,Medium
10222,36,80.95,13,2914.2,1,1,2,2004,Ships,72,Small
10233,29,82.4,1,2389.6,1,1,3,2004,Ships,72,Small
10248,32,75.89,4,2428.48,0,2,5,2004,Ships,72,Small
10261,44,68.67,2,3021.48,1,2,6,2004,Ships,72,Medium
10273,42,62.16,5,2610.72,1,3,7,2004,Ships,72,Small
10283,47,65.77,7,3091.19,1,3,8,2004,Ships,72,Medium
10295,44,58.55,2,2576.2,1,3,9,2004,Ships,72,Small
10306,43,75.17,1,3232.31,1,4,10,2004,Ships,72,Medium
10316,48,74.45,18,3573.6,1,4,11,2004,Ships,72,Medium
10339,50,74.35,9,3717.5,1,4,11,2004,Ships,72,Medium
10350,29,75.35,12,2185.15,1,4,12,2004,Ships,72,Small
10373,41,70.33,16,2883.53,1,1,1,2005,Ships,72,Small
10397,22,66.5,4,1463,1,1,3,2005,Ships,72,Small
10103,42,100,6,4460.82,1,1,1,2003,Classic Cars,101,Medium
10114,42,100,10,4758.18,1,2,4,2003,Classic Cars,101,Medium
10126,45,100,6,4597.2,1,2,5,2003,Classic Cars,101,Medium
10140,36,100,6,4114.8,1,3,7,2003,Classic Cars,101,Medium
10150,20,100,3,2104,1,3,9,2003,Classic Cars,101,Small
10175,42,85.98,11,3611.16,1,4,11,2003,Classic Cars,101,Medium
10183,23,86.99,3,2000.77,1,4,11,2003,Classic Cars,101,Small
10194,26,89.01,6,2314.26,1,4,11,2003,Classic Cars,101,Small
10206,33,100,1,3871.89,1,4,12,2003,Classic Cars,101,Medium
10217,31,88,6,2728,1,1,2,2004,Classic Cars,101,Small
10229,50,100,11,5614,1,1,3,2004,Classic Cars,101,Medium
10245,44,100,4,4628.8,1,2,5,2004,Classic Cars,101,Medium
10258,45,80.92,1,3641.4,1,2,6,2004,Classic Cars,101,Medium
10270,46,88,4,4048,1,3,7,2004,Classic Cars,101,Medium
10281,27,85.98,11,2321.46,1,3,8,2004,Classic Cars,101,Small
10291,28,100,6,3256.96,1,3,9,2004,Classic Cars,101,Medium
10304,40,100,1,4208,1,4,10,2004,Classic Cars,101,Medium
10313,30,99.13,9,2973.9,1,4,10,2004,Classic Cars,101,Small
10324,34,100,5,4248.3,1,4,11,2004,Classic Cars,101,Medium
10336,46,100,2,9558.8,1,4,11,2004,Classic Cars,101,Large
10348,32,82.83,7,2650.56,1,4,11,2004,Classic Cars,101,Small
10358,27,100,3,3761.37,1,4,12,2004,Classic Cars,101,Medium
10371,34,100,3,4301.34,1,1,1,2005,Classic Cars,101,Medium
10382,34,54.84,9,1864.56,1,1,2,2005,Classic Cars,101,Small
10411,34,100,4,3576.8,1,2,5,2005,Classic Cars,101,Medium
10106,32,100,1,3986.56,1,1,2,2003,Planes,118,Medium
10120,24,100,7,3417.12,1,2,4,2003,Planes,118,Medium
10133,27,99.67,2,2691.09,1,2,6,2003,Planes,118,Small
10145,20,100,13,2752.6,1,3,8,2003,Planes,118,Small
10168,36,100,8,4527.72,1,4,10,2003,Planes,118,Medium
10188,29,100,8,3957.05,1,4,11,2003,Planes,118,Medium
10210,25,100,6,2818,1,1,1,2004,Planes,118,Small
10223,29,100,8,3199.86,1,1,2,2004,Planes,118,Medium
10235,25,96.11,2,2402.75,1,2,4,2004,Planes,118,Small
10250,44,100,3,6055.72,1,2,5,2004,Planes,118,Medium
10263,47,100,9,5465.16,1,2,6,2004,Planes,118,Medium
10275,48,100,8,6378.72,1,3,7,2004,Planes,118,Medium
10285,45,100,13,5392.8,1,3,8,2004,Planes,118,Medium
10297,35,100,3,3986.5,1,3,9,2004,Planes,118,Medium
10308,31,100,6,4009.23,1,4,10,2004,Planes,118,Medium
10318,50,100,8,7119,1,4,11,2004,Planes,118,Large
10328,33,100,11,4072.2,1,4,11,2004,Planes,118,Medium
10340,29,100,6,4094.51,1,4,11,2004,Planes,118,Medium
10353,48,68.8,4,3302.4,1,4,12,2004,Planes,118,Medium
10361,44,72.42,5,3186.48,1,4,12,2004,Planes,118,Medium
10375,25,66.73,10,1668.25,1,1,2,2005,Planes,118,Small
10388,50,100,3,7154.5,1,1,3,2005,Planes,118,Large
10398,23,100,9,2810.83,1,1,3,2005,Planes,118,Small
10416,41,100,3,5642.83,1,2,5,2005,Planes,118,Medium
10106,44,74.4,8,3273.6,1,1,2,2003,Planes,80,Medium
10120,43,76,14,3268,1,2,4,2003,Planes,80,Medium
10143,28,96,3,2688,1,3,8,2003,Planes,80,Small
10155,43,86.4,1,3715.2,1,4,10,2003,Planes,80,Medium
10168,48,96,15,4608,1,4,10,2003,Planes,80,Medium
10199,38,82.4,3,3131.2,1,4,12,2003,Planes,80,Medium
10210,31,86.4,13,2678.4,1,1,1,2004,Planes,80,Small
10223,26,67.2,15,1747.2,1,1,2,2004,Planes,80,Small
10235,32,92,9,2944,1,2,4,2004,Planes,80,Small
10250,44,67.2,10,2956.8,1,2,5,2004,Planes,80,Small
10262,27,76,5,2052,0,2,6,2004,Planes,80,Small
10275,43,73.6,15,3164.8,1,3,7,2004,Planes,80,Medium
10284,25,69.6,7,1740,1,3,8,2004,Planes,80,Small
10296,22,80.8,3,1777.6,1,3,9,2004,Planes,80,Small
10308,21,87.2,13,1831.2,1,4,10,2004,Planes,80,Small
10316,48,75.2,5,3609.6,1,4,11,2004,Planes,80,Medium
10328,33,64,13,2112,1,4,11,2004,Planes,80,Small
10341,34,100,5,3644.12,1,4,11,2004,Planes,80,Medium
10353,43,81.95,6,3523.85,1,4,12,2004,Planes,80,Medium
10361,44,100,10,5001.92,1,4,12,2004,Planes,80,Medium
10375,44,100,11,5208.72,1,1,2,2005,Planes,80,Medium
10398,29,65.6,10,1902.4,1,1,3,2005,Planes,80,Small
10416,39,67.2,10,2620.8,1,2,5,2005,Planes,80,Small
10105,39,81.14,6,3164.46,1,1,2,2003,Ships,100,Medium
10118,36,100,1,4219.2,1,2,4,2003,Ships,100,Medium
10129,42,91.15,6,3828.3,1,2,6,2003,Ships,100,Medium
10142,21,100,3,2334.99,1,3,8,2003,Ships,100,Small
10153,50,88.15,2,4407.5,1,3,9,2003,Ships,100,Medium
10167,24,100,13,2812.8,0,4,10,2003,Ships,100,Small
10177,44,92.16,4,4055.04,1,4,11,2003,Ships,100,Medium
10185,37,100,4,3891.66,1,4,11,2003,Ships,100,Medium
10197,27,92.16,10,2488.32,1,4,11,2003,Ships,100,Small
10208,37,100,4,4447.4,1,1,1,2004,Ships,100,Medium
10222,38,100,16,4187.22,1,1,2,2004,Ships,100,Medium
10232,48,96.16,1,4615.68,1,1,3,2004,Ships,100,Medium
10248,30,100,7,3245.4,0,2,5,2004,Ships,100,Medium
10261,25,88.15,5,2203.75,1,2,6,2004,Ships,100,Small
10273,40,86.15,8,3446,1,3,7,2004,Ships,100,Medium
10283,22,88.15,10,1939.3,1,3,8,2004,Ships,100,Small
10295,34,100,5,3473.78,1,3,9,2004,Ships,100,Medium
10306,32,90.15,4,2884.8,1,4,10,2004,Ships,100,Small
10315,31,86.15,3,2670.65,1,4,10,2004,Ships,100,Small
10337,31,89.38,1,2770.78,1,4,11,2004,Ships,100,Small
10350,31,77.34,13,2397.54,1,4,12,2004,Ships,100,Small
10373,34,96.34,2,3275.56,1,1,1,2005,Ships,100,Medium
10397,48,100,3,5192.64,1,1,3,2005,Ships,100,Medium
10105,22,100,7,2556.18,1,1,2,2003,Ships,99,Small
10117,45,83.42,1,3753.9,1,2,4,2003,Ships,99,Medium
10129,30,85.41,7,2562.3,1,2,6,2003,Ships,99,Small
10142,38,85.41,4,3245.58,1,3,8,2003,Ships,99,Medium
10153,20,100,3,2204.6,1,3,9,2003,Ships,99,Small
10167,28,100,14,3003,0,4,10,2003,Ships,99,Medium
10177,24,100,5,2526.48,1,4,11,2003,Ships,99,Small
10185,22,79.45,5,1747.9,1,4,11,2003,Ships,99,Small
10197,35,93.35,11,3267.25,1,4,11,2003,Ships,99,Medium
10208,33,85.41,5,2818.53,1,1,1,2004,Ships,99,Small
10222,31,95.34,17,2955.54,1,1,2,2004,Ships,99,Small
10232,35,82.43,2,2885.05,1,1,3,2004,Ships,99,Small
10248,35,90.37,8,3162.95,0,2,5,2004,Ships,99,Medium
10261,50,81.43,6,4071.5,1,2,6,2004,Ships,99,Medium
10273,26,100,9,2969.46,1,3,7,2004,Ships,99,Small
10283,38,89.38,11,3396.44,1,3,8,2004,Ships,99,Medium
10294,45,100,1,4692.6,1,3,9,2004,Ships,99,Medium
10306,30,100,5,3515.7,1,4,10,2004,Ships,99,Medium
10315,37,91.37,4,3380.69,1,4,10,2004,Ships,99,Medium
10337,36,71.89,7,2588.04,1,4,11,2004,Ships,99,Small
10350,25,100,16,2854.75,1,4,12,2004,Ships,99,Small
10373,37,100,8,4025.6,1,1,1,2005,Ships,99,Medium
10397,36,100,2,3789.72,1,1,3,2005,Ships,99,Medium
10106,48,61.44,10,2949.12,1,1,2,2003,Planes,74,Small
10119,26,59.22,1,1539.72,1,2,4,2003,Planes,74,Small
10131,26,85.13,2,2213.38,1,2,6,2003,Planes,74,Small
10143,34,85.87,5,2919.58,1,3,8,2003,Planes,74,Small
10155,44,85.87,3,3778.28,1,4,10,2003,Planes,74,Medium
10168,39,82.91,17,3233.49,1,4,10,2003,Planes,74,Medium
10178,45,76.25,2,3431.25,1,4,11,2003,Planes,74,Medium
10198,40,63.67,2,2546.8,1,4,11,2003,Planes,74,Small
10210,42,70.33,15,2953.86,1,1,1,2004,Planes,74,Small
10222,43,74.03,2,3183.29,1,1,2,2004,Planes,74,Medium
10235,34,72.55,11,2466.7,1,2,4,2004,Planes,74,Small
10250,38,62.19,12,2363.22,1,2,5,2004,Planes,74,Small
10262,35,71.07,7,2487.45,0,2,6,2004,Planes,74,Small
10275,31,72.55,17,2249.05,1,3,7,2004,Planes,74,Small
10284,32,64.41,9,2061.12,1,3,8,2004,Planes,74,Small
10296,47,86.62,5,4071.14,1,3,9,2004,Planes,74,Medium
10308,39,68.11,15,2656.29,1,4,10,2004,Planes,74,Small
10316,44,62.19,7,2736.36,1,4,11,2004,Planes,74,Small
10328,39,85.87,12,3348.93,1,4,11,2004,Planes,74,Medium
10339,50,57.86,8,2893,1,4,11,2004,Planes,74,Small
10352,22,75.51,1,1661.22,1,4,12,2004,Planes,74,Small
10361,35,100,11,4277.35,1,4,12,2004,Planes,74,Medium
10373,45,55.62,17,2502.9,1,1,1,2005,Planes,74,Small
10398,36,87.36,12,3144.96,1,1,3,2005,Planes,74,Medium
10416,43,62.19,12,2674.17,1,2,5,2005,Planes,74,Small
10106,48,52.64,15,2526.72,1,1,2,2003,Planes,49,Small
10119,28,48.17,6,1348.76,1,2,4,2003,Planes,49,Small
10131,21,41.71,7,875.91,1,2,6,2003,Planes,49,Small
10143,37,50.65,10,1874.05,1,3,8,2003,Planes,49,Small
10155,34,49.16,8,1671.44,1,4,10,2003,Planes,49,Small
10167,40,41.71,4,1668.4,0,4,10,2003,Planes,49,Small
10178,45,51.15,7,2301.75,1,4,11,2003,Planes,49,Small
10186,28,52.14,4,1459.92,1,4,11,2003,Planes,49,Small
10197,29,41.71,1,1209.59,1,4,11,2003,Planes,49,Small
10209,48,44.69,3,2145.12,1,1,1,2004,Planes,49,Small
10222,31,45.69,7,1416.39,1,1,2,2004,Planes,49,Small
10249,32,57.61,3,1843.52,1,2,5,2004,Planes,49,Small
10262,21,57.11,12,1199.31,0,2,6,2004,Planes,49,Small
10274,32,58.6,4,1875.2,1,3,7,2004,Planes,49,Small
10283,43,57.61,1,2477.23,1,3,8,2004,Planes,49,Small
10296,21,45.19,10,948.99,1,3,9,2004,Planes,49,Small
10307,34,53.63,4,1823.42,1,4,10,2004,Planes,49,Small
10316,34,43.7,12,1485.8,1,4,11,2004,Planes,49,Small
10329,44,86.13,8,3789.72,1,4,11,2004,Planes,49,Medium
10339,27,76.31,6,2060.37,1,4,11,2004,Planes,49,Small
10352,49,52.64,4,2579.36,1,4,12,2004,Planes,49,Small
10361,23,95.2,12,2189.6,1,4,12,2004,Planes,49,Small
10373,25,64.97,9,1624.25,1,1,1,2005,Planes,49,Small
10398,34,40.22,1,1367.48,1,1,3,2005,Planes,49,Small
10400,20,56.12,4,1122.4,1,2,4,2005,Planes,49,Small
10105,25,56.78,8,1419.5,1,1,2,2003,Ships,54,Small
10117,50,43.68,2,2184,1,2,4,2003,Ships,54,Small
10129,32,64.97,8,2079.04,1,2,6,2003,Ships,54,Small
10142,39,44.23,5,1724.97,1,3,8,2003,Ships,54,Small
10153,50,60.06,4,3003,1,3,9,2003,Ships,54,Medium
10167,38,48.59,15,1846.42,0,4,10,2003,Ships,54,Small
10177,40,50.23,6,2009.2,1,4,11,2003,Ships,54,Small
10185,28,64.43,6,1804.04,1,4,11,2003,Ships,54,Small
10197,42,50.23,12,2109.66,1,4,11,2003,Ships,54,Small
10208,42,63.88,6,2682.96,1,1,1,2004,Ships,54,Small
10222,36,63.34,18,2280.24,1,1,2,2004,Ships,54,Small
10232,24,49.69,3,1192.56,1,1,3,2004,Ships,54,Small
10248,23,65.52,9,1506.96,0,2,5,2004,Ships,54,Small
10261,29,50.78,7,1472.62,1,2,6,2004,Ships,54,Small
10273,37,45.86,10,1696.82,1,3,7,2004,Ships,54,Small
10283,33,51.32,12,1693.56,1,3,8,2004,Ships,54,Small
10293,32,60.06,1,1921.92,1,3,9,2004,Ships,54,Small
10306,35,59.51,6,2082.85,1,4,10,2004,Ships,54,Small
10315,40,55.69,5,2227.6,1,4,10,2004,Ships,54,Small
10337,42,97.16,5,4080.72,1,4,11,2004,Ships,54,Medium
10350,20,100,15,2244.4,1,4,12,2004,Ships,54,Small
10373,29,100,1,3978.51,1,1,1,2005,Ships,54,Medium
10397,34,62.24,1,2116.16,1,1,3,2005,Ships,54,Small
